"gwcode","year","pt_attempt","pt_attempt_num","pt_coup_num","pt_coup","pt_failed_num","pt_failed","pt_coup_total","pt_failed_total","pt_attempt_total","pt_coup_num5yrs","pt_failed_num5yrs","pt_attempt_num5yrs","pt_coup_num10yrs","pt_failed_num10yrs","pt_attempt_num10yrs","years_since_last_pt_coup","years_since_last_pt_failed","years_since_last_pt_attempt"
42,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10
42,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11
42,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12
42,1962,1,1,0,0,1,1,0,1,0,0,1,1,0,1,1,13,0,0
42,1963,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,0,1,0
42,1964,0,0,0,0,0,0,1,1,1,1,1,2,1,1,2,1,2,1
42,1965,1,2,1,1,1,1,2,2,2,2,2,4,2,2,4,0,0,0
42,1966,0,0,0,0,0,0,2,2,2,2,2,4,2,2,4,1,1,1
42,1967,0,0,0,0,0,0,2,2,2,2,1,3,2,2,4,2,2,2
42,1968,0,0,0,0,0,0,2,2,2,1,1,2,2,2,4,3,3,3
42,1969,0,0,0,0,0,0,2,2,2,1,1,2,2,2,4,4,4,4
42,1970,0,0,0,0,0,0,2,2,2,0,0,0,2,2,4,5,5,5
42,1971,0,0,0,0,0,0,2,2,2,0,0,0,2,2,4,6,6,6
42,1972,0,0,0,0,0,0,2,2,2,0,0,0,2,1,3,7,7,7
42,1973,0,0,0,0,0,0,2,2,2,0,0,0,1,1,2,8,8,8
42,1974,0,0,0,0,0,0,2,2,2,0,0,0,1,1,2,9,9,9
42,1975,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,10,10,10
42,1976,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,11,11,11
42,1977,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,12,12,12
42,1978,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,13,13,13
42,1979,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,14,14,14
42,1980,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,15,15,15
42,1981,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,16,16,16
42,1982,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,17,17,17
42,1983,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,18,18,18
42,1984,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,19,19,19
42,1985,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,20,20,20
42,1986,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,21,21,21
42,1987,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,22,22,22
42,1988,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,23,23,23
42,1989,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,24,24,24
42,1990,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,25,25,25
42,1991,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,26,26,26
42,1992,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,27,27,27
42,1993,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,28,28,28
42,1994,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,29,29,29
42,1995,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,30,30,30
42,1996,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,31,31,31
42,1997,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,32,32,32
42,1998,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,33,33,33
42,1999,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,34,34,34
42,2000,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,35,35,35
42,2001,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,36,36,36
42,2002,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,37,37,37
42,2003,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,38,38,38
42,2004,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,39,39,39
42,2005,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,40,40,40
42,2006,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,41,41,41
42,2007,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,42,42,42
42,2008,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,43,43,43
42,2009,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,44,44,44
42,2010,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,45,45,45
42,2011,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,46,46,46
42,2012,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,47,47,47
42,2013,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,48,48,48
42,2014,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,49,49,49
42,2015,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,50,50,50
42,2016,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,51,51,51
42,2017,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,52,52,52
42,2018,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,53,53,53
42,2019,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,54,54,54
51,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
51,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
51,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
51,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4
51,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5
51,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6
51,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7
51,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8
51,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9
51,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10
51,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11
51,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12
51,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13
51,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14
51,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15
51,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,16
51,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,17
51,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,18
51,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,19
51,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
51,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,21
51,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22
51,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,23
51,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24
51,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25
51,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26
51,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,27
51,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,28
51,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,29
51,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30
51,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,31
51,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,32
51,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,33
51,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,34
51,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35
51,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,36
51,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,37
51,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,38
51,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,39
51,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40
51,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,41
51,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,42
51,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,43
51,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,44
51,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45
51,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,46
51,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,47
51,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,48
51,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,49
51,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50
51,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,51
51,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,52,52
51,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,53
51,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,54
51,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,55
51,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,56
51,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,57,57
51,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,58,58
52,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
52,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
52,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
52,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4
52,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5
52,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6
52,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7
52,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8
52,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9
52,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10
52,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11
52,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12
52,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13
52,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14
52,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15
52,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,16
52,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,17
52,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,18
52,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,19
52,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
52,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,21
52,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22
52,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,23
52,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24
52,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25
52,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26
52,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,27
52,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,28
52,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,29
52,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30
52,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,31
52,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,32
52,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,33
52,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,34
52,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35
52,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,36
52,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,37
52,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,38
52,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,39
52,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40
52,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,41
52,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,42
52,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,43
52,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,44
52,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45
52,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,46
52,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,47
52,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,48
52,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,49
52,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50
52,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,51
52,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,52,52
52,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,53
52,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,54
52,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,55
52,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,56
52,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,57,57
52,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,58,58
53,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
53,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
53,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
53,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4
53,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5
53,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6
53,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7
53,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8
53,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9
53,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10
53,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11
53,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12
53,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13
53,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14
53,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15
53,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,16
53,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,17
53,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,18
53,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,19
53,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
53,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,21
53,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22
53,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,23
53,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24
53,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25
53,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26
53,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,27
53,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,28
53,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,29
53,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30
53,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,31
53,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,32
53,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,33
53,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,34
53,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35
53,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,36
53,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,37
53,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,38
53,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,39
53,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40
53,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,41
53,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,42
53,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,43
53,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,44
53,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45
53,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,46
53,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,47
53,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,48
53,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,49
53,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50
53,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,51
53,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,52,52
53,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,53
53,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,54
54,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
54,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
54,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
54,1981,1,1,0,0,1,1,0,1,0,0,1,1,0,1,1,4,0,0
54,1982,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,5,1,1
54,1983,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,6,2,2
54,1984,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,7,3,3
54,1985,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,8,4,4
54,1986,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,9,5,5
54,1987,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,10,6,6
54,1988,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,11,7,7
54,1989,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,12,8,8
54,1990,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,13,9,9
54,1991,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,10,10
54,1992,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,11,11
54,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,12,12
54,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,13,13
54,1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,14,14
54,1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19,15,15
54,1997,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,16,16
54,1998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,17,17
54,1999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22,18,18
54,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,19,19
54,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24,20,20
54,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25,21,21
54,2003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26,22,22
54,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,23,23
54,2005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28,24,24
54,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29,25,25
54,2007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30,26,26
54,2008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31,27,27
54,2009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,32,28,28
54,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,33,29,29
54,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34,30,30
54,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35,31,31
54,2013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,36,32,32
54,2014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37,33,33
54,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38,34,34
54,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39,35,35
54,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,36,36
54,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,41,37,37
54,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,42,38,38
55,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
55,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
55,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
55,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4
55,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5
55,1979,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,6,0
55,1980,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,7,1
55,1981,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,2,8,2
55,1982,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,3,9,3
55,1983,1,1,1,1,0,0,2,0,2,2,0,2,2,0,2,0,10,0
55,1984,0,0,0,0,0,0,2,0,2,1,0,1,2,0,2,1,11,1
55,1985,0,0,0,0,0,0,2,0,2,1,0,1,2,0,2,2,12,2
55,1986,0,0,0,0,0,0,2,0,2,1,0,1,2,0,2,3,13,3
55,1987,0,0,0,0,0,0,2,0,2,1,0,1,2,0,2,4,14,4
55,1988,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2,5,15,5
55,1989,0,0,0,0,0,0,2,0,2,0,0,0,1,0,1,6,16,6
55,1990,0,0,0,0,0,0,2,0,2,0,0,0,1,0,1,7,17,7
55,1991,0,0,0,0,0,0,2,0,2,0,0,0,1,0,1,8,18,8
55,1992,0,0,0,0,0,0,2,0,2,0,0,0,1,0,1,9,19,9
55,1993,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,10,20,10
55,1994,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,11,21,11
55,1995,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,12,22,12
55,1996,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,13,23,13
55,1997,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,14,24,14
55,1998,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,15,25,15
55,1999,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,16,26,16
55,2000,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,17,27,17
55,2001,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,18,28,18
55,2002,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,19,29,19
55,2003,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,20,30,20
55,2004,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,21,31,21
55,2005,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,22,32,22
55,2006,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,23,33,23
55,2007,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,24,34,24
55,2008,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,25,35,25
55,2009,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,26,36,26
55,2010,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,27,37,27
55,2011,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,28,38,28
55,2012,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,29,39,29
55,2013,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,30,40,30
55,2014,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,31,41,31
55,2015,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,32,42,32
55,2016,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,33,43,33
55,2017,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,34,44,34
55,2018,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,35,45,35
55,2019,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,36,46,36
56,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
56,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
56,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
56,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4
56,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5
56,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6
56,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7
56,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8
56,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9
56,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10
56,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11
56,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12
56,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13
56,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14
56,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15
56,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,16
56,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,17
